vacant_days,reserved_days,occupancy,rate_avg,photos_count,superhost,latitude,longitude,guests,bedrooms,beds,baths,min_nights,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,Hotel_Occupancy_Percentage,Average_Daily_Rate,Revenue_Per_Available_Room,is_winter,is_spring,is_summer,is_fall,num_public_holidays,num_major_events,non_resident_visitors,month,is_april,is_august,is_february,is_july,is_june,is_march,is_may,is_november,is_october,is_september,has_free_parking,has_gym,has_pool,listing_type_Entire condo,listing_type_Entire condominium,listing_type_Entire guest suite,listing_type_Entire guesthouse,listing_type_Entire home,listing_type_Entire house,listing_type_Entire loft,listing_type_Entire place,listing_type_Entire rental unit,listing_type_Entire townhouse,listing_type_Private room,listing_type_Private room in bungalow,listing_type_Private room in condo,listing_type_Private room in cottage,listing_type_Private room in guest suite,listing_type_Private room in guesthouse,listing_type_Private room in home,listing_type_Private room in loft,listing_type_Private room in rental unit,listing_type_Private room in townhouse,room_type_private_room,cancellation_policy_Flexible,cancellation_policy_Limited,cancellation_policy_Moderate,cancellation_policy_Strict,cancellation_policy_Super Strict 30 Days,avg_temp
30,0,0.0,113.8,14,1,43.6697,-79.4171,4,2,3,1.0,29,0,0,130,4.95,4.9,5.0,5.0,5.0,4.9,4.9,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.47
31,0,0.0,112.9,14,1,43.6697,-79.4171,4,2,3,1.0,29,0,0,130,4.95,4.9,5.0,5.0,5.0,4.9,4.9,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.535
30,0,0.0,112.6,14,1,43.6697,-79.4171,4,2,3,1.0,29,0,0,130,4.95,4.9,5.0,5.0,5.0,4.9,4.9,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.164999999999999
31,0,0.0,110.2,14,1,43.6697,-79.4171,4,2,3,1.0,29,0,0,130,4.95,4.9,5.0,5.0,5.0,4.9,4.9,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.11
28,0,0.0,35.5,26,1,43.7677,-79.5016,1,1,1,0.0,28,0,10,46,4.61,4.8,4.9,4.5,4.9,4.8,4.6,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-3.925
31,0,0.0,34.3,26,1,43.7677,-79.5016,1,1,1,0.0,28,0,10,46,4.61,4.8,4.9,4.5,4.9,4.8,4.6,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.7699999999999998
30,0,0.0,35.4,26,1,43.7677,-79.5016,1,1,1,0.0,28,0,10,46,4.61,4.8,4.9,4.5,4.9,4.8,4.6,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,7.04
31,0,0.0,35.9,26,1,43.7677,-79.5016,1,1,1,0.0,28,0,10,46,4.61,4.8,4.9,4.5,4.9,4.8,4.6,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,13.889999999999999
20,10,0.333,36.2,26,1,43.7677,-79.5016,1,1,1,0.0,28,0,10,46,4.61,4.8,4.9,4.5,4.9,4.8,4.6,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,19.47
27,4,0.129,36.9,26,1,43.7677,-79.5016,1,1,1,0.0,28,0,10,46,4.61,4.8,4.9,4.5,4.9,4.8,4.6,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,22.215
31,0,0.0,37.2,26,1,43.7677,-79.5016,1,1,1,0.0,28,0,10,46,4.61,4.8,4.9,4.5,4.9,4.8,4.6,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,21.435000000000002
30,0,0.0,35.7,26,1,43.7677,-79.5016,1,1,1,0.0,28,0,10,46,4.61,4.8,4.9,4.5,4.9,4.8,4.6,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,17.47
31,0,0.0,34.1,26,1,43.7677,-79.5016,1,1,1,0.0,28,0,10,46,4.61,4.8,4.9,4.5,4.9,4.8,4.6,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10.535
30,0,0.0,34.4,26,1,43.7677,-79.5016,1,1,1,0.0,28,0,10,46,4.61,4.8,4.9,4.5,4.9,4.8,4.6,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4.164999999999999
31,0,0.0,34.6,26,1,43.7677,-79.5016,1,1,1,0.0,28,0,10,46,4.61,4.8,4.9,4.5,4.9,4.8,4.6,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-1.11
28,0,0.0,75.2,18,0,43.6596,-79.4227,2,1,1,1.0,28,0,0,383,4.9,4.9,5.0,5.0,5.0,4.9,4.9,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.925
31,0,0.0,73.4,18,0,43.6596,-79.4227,2,1,1,1.0,28,0,0,383,4.9,4.9,5.0,5.0,5.0,4.9,4.9,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7699999999999998
30,0,0.0,73.1,18,0,43.6596,-79.4227,2,1,1,1.0,28,0,0,383,4.9,4.9,5.0,5.0,5.0,4.9,4.9,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.04
31,0,0.0,70.6,18,0,43.6596,-79.4227,2,1,1,1.0,28,0,0,383,4.9,4.9,5.0,5.0,5.0,4.9,4.9,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.889999999999999
30,0,0.0,77.4,18,0,43.6596,-79.4227,2,1,1,1.0,28,0,0,383,4.9,4.9,5.0,5.0,5.0,4.9,4.9,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.47
2,29,0.935,76.1,18,0,43.6596,-79.4227,2,1,1,1.0,28,0,0,383,4.9,4.9,5.0,5.0,5.0,4.9,4.9,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.215
0,31,1.0,78.9,18,0,43.6596,-79.4227,2,1,1,1.0,28,0,0,383,4.9,4.9,5.0,5.0,5.0,4.9,4.9,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.435000000000002
14,16,0.533,72.1,18,0,43.6596,-79.4227,2,1,1,1.0,28,0,0,383,4.9,4.9,5.0,5.0,5.0,4.9,4.9,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.47
31,0,0.0,64.4,18,0,43.6596,-79.4227,2,1,1,1.0,28,0,0,383,4.9,4.9,5.0,5.0,5.0,4.9,4.9,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.535
30,0,0.0,60.5,18,0,43.6596,-79.4227,2,1,1,1.0,28,0,0,383,4.9,4.9,5.0,5.0,5.0,4.9,4.9,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.164999999999999
31,0,0.0,59.1,18,0,43.6596,-79.4227,2,1,1,1.0,28,0,0,383,4.9,4.9,5.0,5.0,5.0,4.9,4.9,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.11
28,0,0.0,77.1,15,1,43.6604,-79.3785,1,1,1,0.0,28,0,0,30,4.83,4.9,5.0,4.9,5.0,5.0,4.8,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-3.925
1,30,0.968,76.2,15,1,43.6604,-79.3785,1,1,1,0.0,28,0,0,30,4.83,4.9,5.0,4.9,5.0,5.0,4.8,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.7699999999999998
14,16,0.533,73.9,15,1,43.6604,-79.3785,1,1,1,0.0,28,0,0,30,4.83,4.9,5.0,4.9,5.0,5.0,4.8,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,7.04
31,0,0.0,73.7,15,1,43.6604,-79.3785,1,1,1,0.0,28,0,0,30,4.83,4.9,5.0,4.9,5.0,5.0,4.8,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,13.889999999999999
26,4,0.133,73.5,15,1,43.6604,-79.3785,1,1,1,0.0,28,0,0,30,4.83,4.9,5.0,4.9,5.0,5.0,4.8,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,19.47
31,0,0.0,71.1,15,1,43.6604,-79.3785,1,1,1,0.0,28,0,0,30,4.83,4.9,5.0,4.9,5.0,5.0,4.8,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,22.215
31,0,0.0,72.9,15,1,43.6604,-79.3785,1,1,1,0.0,28,0,0,30,4.83,4.9,5.0,4.9,5.0,5.0,4.8,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,21.435000000000002
30,0,0.0,61.5,15,1,43.6604,-79.3785,1,1,1,0.0,28,0,0,30,4.83,4.9,5.0,4.9,5.0,5.0,4.8,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,17.47
31,0,0.0,58.2,15,1,43.6604,-79.3785,1,1,1,0.0,28,0,0,30,4.83,4.9,5.0,4.9,5.0,5.0,4.8,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10.535
30,0,0.0,51.9,15,1,43.6604,-79.3785,1,1,1,0.0,28,0,0,30,4.83,4.9,5.0,4.9,5.0,5.0,4.8,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4.164999999999999
31,0,0.0,54.8,15,1,43.6604,-79.3785,1,1,1,0.0,28,0,0,30,4.83,4.9,5.0,4.9,5.0,5.0,4.8,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-1.11
28,0,0.0,140.9,36,0,43.6537,-79.4536,4,1,2,1.0,28,127,0,18,4.47,4.7,4.9,4.7,4.7,4.9,4.3,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.925
31,0,0.0,127.4,36,0,43.6537,-79.4536,4,1,2,1.0,28,127,0,18,4.47,4.7,4.9,4.7,4.7,4.9,4.3,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7699999999999998
30,0,0.0,128.7,36,0,43.6537,-79.4536,4,1,2,1.0,28,127,0,18,4.47,4.7,4.9,4.7,4.7,4.9,4.3,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.04
31,0,0.0,130.4,36,0,43.6537,-79.4536,4,1,2,1.0,28,127,0,18,4.47,4.7,4.9,4.7,4.7,4.9,4.3,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.889999999999999
17,13,0.433,123.5,36,0,43.6537,-79.4536,4,1,2,1.0,28,127,0,18,4.47,4.7,4.9,4.7,4.7,4.9,4.3,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.47
31,0,0.0,121.8,36,0,43.6537,-79.4536,4,1,2,1.0,28,127,0,18,4.47,4.7,4.9,4.7,4.7,4.9,4.3,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.215
31,0,0.0,127.1,36,0,43.6537,-79.4536,4,1,2,1.0,28,127,0,18,4.47,4.7,4.9,4.7,4.7,4.9,4.3,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.435000000000002
30,0,0.0,144.3,36,0,43.6537,-79.4536,4,1,2,1.0,28,127,0,18,4.47,4.7,4.9,4.7,4.7,4.9,4.3,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.47
31,0,0.0,147.0,36,0,43.6537,-79.4536,4,1,2,1.0,28,127,0,18,4.47,4.7,4.9,4.7,4.7,4.9,4.3,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.535
30,0,0.0,147.9,36,0,43.6537,-79.4536,4,1,2,1.0,28,127,0,18,4.47,4.7,4.9,4.7,4.7,4.9,4.3,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.164999999999999
31,0,0.0,147.6,36,0,43.6537,-79.4536,4,1,2,1.0,28,127,0,18,4.47,4.7,4.9,4.7,4.7,4.9,4.3,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.11
28,0,0.0,129.5,26,0,43.5931,-79.5205,4,2,2,1.0,3,87,0,114,4.67,4.7,4.9,4.7,4.9,4.9,4.6,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.925
28,3,0.097,127.5,26,0,43.5931,-79.5205,4,2,2,1.0,3,87,0,114,4.67,4.7,4.9,4.7,4.9,4.9,4.6,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7699999999999998
24,6,0.2,132.6,26,0,43.5931,-79.5205,4,2,2,1.0,3,87,0,114,4.67,4.7,4.9,4.7,4.9,4.9,4.6,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.04
24,7,0.226,141.6,26,0,43.5931,-79.5205,4,2,2,1.0,3,87,0,114,4.67,4.7,4.9,4.7,4.9,4.9,4.6,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.889999999999999
10,20,0.667,139.1,26,0,43.5931,-79.5205,4,2,2,1.0,3,87,0,114,4.67,4.7,4.9,4.7,4.9,4.9,4.6,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.47
11,20,0.645,143.0,26,0,43.5931,-79.5205,4,2,2,1.0,3,87,0,114,4.67,4.7,4.9,4.7,4.9,4.9,4.6,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.215
4,27,0.871,140.7,26,0,43.5931,-79.5205,4,2,2,1.0,3,87,0,114,4.67,4.7,4.9,4.7,4.9,4.9,4.6,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.435000000000002
1,29,0.967,136.2,26,0,43.5931,-79.5205,4,2,2,1.0,3,87,0,114,4.67,4.7,4.9,4.7,4.9,4.9,4.6,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.47
19,12,0.387,138.9,26,0,43.5931,-79.5205,4,2,2,1.0,3,87,0,114,4.67,4.7,4.9,4.7,4.9,4.9,4.6,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.535
30,0,0.0,142.6,26,0,43.5931,-79.5205,4,2,2,1.0,3,87,0,114,4.67,4.7,4.9,4.7,4.9,4.9,4.6,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.164999999999999
20,11,0.355,143.7,26,0,43.5931,-79.5205,4,2,2,1.0,3,87,0,114,4.67,4.7,4.9,4.7,4.9,4.9,4.6,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.11
28,0,0.0,43.8,8,0,43.6483,-79.4321,3,1,1,1.0,28,0,0,171,4.57,4.7,4.8,4.6,4.8,4.7,4.6,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.925
31,0,0.0,42.8,8,0,43.6483,-79.4321,3,1,1,1.0,28,0,0,171,4.57,4.7,4.8,4.6,4.8,4.7,4.6,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7699999999999998
30,0,0.0,40.0,8,0,43.6483,-79.4321,3,1,1,1.0,28,0,0,171,4.57,4.7,4.8,4.6,4.8,4.7,4.6,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04
31,0,0.0,41.1,8,0,43.6483,-79.4321,3,1,1,1.0,28,0,0,171,4.57,4.7,4.8,4.6,4.8,4.7,4.6,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.889999999999999
30,0,0.0,41.0,8,0,43.6483,-79.4321,3,1,1,1.0,28,0,0,171,4.57,4.7,4.8,4.6,4.8,4.7,4.6,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47
31,0,0.0,40.3,8,0,43.6483,-79.4321,3,1,1,1.0,28,0,0,171,4.57,4.7,4.8,4.6,4.8,4.7,4.6,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.215
31,0,0.0,41.2,8,0,43.6483,-79.4321,3,1,1,1.0,28,0,0,171,4.57,4.7,4.8,4.6,4.8,4.7,4.6,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.435000000000002
9,21,0.7,43.1,8,0,43.6483,-79.4321,3,1,1,1.0,28,0,0,171,4.57,4.7,4.8,4.6,4.8,4.7,4.6,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47
22,9,0.29,46.1,8,0,43.6483,-79.4321,3,1,1,1.0,28,0,0,171,4.57,4.7,4.8,4.6,4.8,4.7,4.6,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.535
29,1,0.033,45.9,8,0,43.6483,-79.4321,3,1,1,1.0,28,0,0,171,4.57,4.7,4.8,4.6,4.8,4.7,4.6,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164999999999999
29,2,0.065,45.6,8,0,43.6483,-79.4321,3,1,1,1.0,28,0,0,171,4.57,4.7,4.8,4.6,4.8,4.7,4.6,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11
28,0,0.0,703.8,39,0,43.6988,-79.3644,8,5,6,4.5,28,144,0,23,4.91,4.9,5.0,4.7,5.0,4.9,4.7,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.925
